,ecg_time,ecg_sig
18825,94.125,-2443.2309370388098
18826,94.13,-1769.7274200038444
18827,94.135,976.9543392132148
18828,94.14,5759.689142381238
18829,94.145,11420.59387899265
18830,94.15,16043.346873333634
18831,94.155,17852.986081022034
18832,94.16,16133.804886767513
18833,94.165,11599.046100261357
18834,94.17,5993.601322795086
18835,94.175,1192.292744286518
18836,94.18,-1663.4874010713263
18837,94.185,-2525.462894337903
18838,94.19,-2174.1460737477482
18839,94.19500000000001,-1587.5303324421507
18840,94.2,-1377.4112546587003
18841,94.205,-1608.1888951086748
18842,94.21000000000001,-2002.2690169285452
18843,94.215,-2277.68928448791
18844,94.22,-2344.3847963456546
18845,94.22500000000001,-2276.752799969478
18846,94.23,-2178.517074912498
18847,94.235,-2093.4187354364976
18848,94.24,-2011.0881328580185
18849,94.245,-1914.3938329366536
18850,94.25,-1804.8177666079455
18851,94.255,-1694.4871217743907
18852,94.26,-1590.2325769695922
18853,94.265,-1489.4116699400352
18854,94.27,-1386.3767676010875
18855,94.275,-1279.6786859805134
18856,94.28,-1173.971187386797
18857,94.285,-1076.619107580558
18858,94.29,-992.4619147095347
18859,94.295,-920.8209552925372
18860,94.3,-856.6481203270416
18861,94.305,-794.2429977571885
18862,94.31,-730.3442091140267
18863,94.315,-664.7842270720176
18864,94.32000000000001,-599.3135735115395
18865,94.325,-536.331075933259
18866,94.33,-478.53365878676414
18867,94.33500000000001,-428.73418135092834
18868,94.34,-388.0305461257246
18869,94.345,-352.0795357091647
18870,94.35000000000001,-308.73913036265066
18871,94.355,-241.38662358725003
18872,94.36,-137.8478055396677
18873,94.365,1.065447363881951
18874,94.37,160.1018167516661
18875,94.375,316.3777738305611
18876,94.38,449.80875787276307
18877,94.385,551.3200577002781
18878,94.39,625.4341273488051
18879,94.395,686.7831643577337
18880,94.4,752.5230448064141
18881,94.405,834.3177596339074
18882,94.41,933.252034778123
18883,94.415,1038.5940409055488
18884,94.42,1129.36888831247
18885,94.425,1178.1429201044657
18886,94.43,1157.4822562661093
18887,94.435,1048.5945386080816
18888,94.44,849.3053374944529
18889,94.44500000000001,577.465624693332
18890,94.45,267.1912429965575
18891,94.455,-41.81687624729418
18892,94.46000000000001,-318.0760157797323
18893,94.465,-548.6161504175919
18894,94.47,-739.7807913852029
18895,94.47500000000001,-907.8703103322672
18896,94.48,-1065.5149510245628
18897,94.485,-1212.2019737823068
18898,94.49,-1334.379559144564
18899,94.495,-1414.6666016291929
18900,94.5,-1444.1513711231016
18901,94.505,-1429.390934244781
18902,94.51,-1389.1286662273228
18903,94.515,-1343.6947719046989
18904,94.52,-1305.5918212734398
18905,94.525,-1277.2597233352874
18906,94.53,-1254.7614803748472
18907,94.535,-1232.2998926123587
18908,94.54,-1204.7265186374484
18909,94.545,-1168.8187969164658
18910,94.55,-1124.6705416005107
18911,94.555,-1076.89023906602
18912,94.56,-1034.2164943648324
18913,94.565,-1006.4815419830635
18914,94.57000000000001,-999.360711665526
18915,94.575,-1009.7437274471316
18916,94.58,-1025.7755127390205
18917,94.58500000000001,-1032.8645371703062
18918,94.59,-1021.6775732613108
18919,94.595,-992.0638503043887
18920,94.60000000000001,-950.7123466850649
18921,94.605,-905.8167717426068
18922,94.61,-863.4633075170839
18923,94.615,-827.5615670277588
18924,94.62,-801.543787450707
18925,94.625,-788.6244533681522
18926,94.63,-789.1120161457812
18927,94.635,-797.1555468516624
18928,94.64,-801.5377205882437
18929,94.645,-791.9948395426052
18930,94.65,-766.5551971738226
18931,94.655,-733.5887643159565
18932,94.66,-706.8485053744615
18933,94.665,-697.2700964823646
18934,94.67,-706.5746050440617
18935,94.675,-725.807947919469
18936,94.68,-739.7315677982539
18937,94.685,-735.3477374439072
18938,94.69,-709.6481038561062
18939,94.69500000000001,-671.1351218035726
18940,94.7,-633.9395870252316
18941,94.705,-608.7949300905957
18942,94.71000000000001,-596.8323197195408
18943,94.715,-590.0387476046169
18944,94.72,-578.4212121347017
18945,94.72500000000001,-559.180471698069
18946,94.73,-540.0148989850144
18947,94.735,-532.0264275702327
18948,94.74,-537.1190904975614
18949,94.745,-540.906886633577
18950,94.75,-517.4669809653279
18951,94.755,-441.79668000890763
18952,94.76,-300.81867113390314
18953,94.765,-97.4437742777454
18954,94.77,151.8270006729582
18955,94.775,422.57341015563065
18956,94.78,688.6594749367737
18957,94.785,927.642038938496
18958,94.79,1124.5787248426982
18959,94.795,1272.392382458951
18960,94.8,1366.934274627914
18961,94.805,1399.0926611344544
18962,94.81,1351.6839437106337
18963,94.815,1207.5749369469575
18964,94.82000000000001,965.8982626722636
18965,94.825,654.2260130881426
18966,94.83,325.3701323211611
18967,94.83500000000001,37.529469370971725
18968,94.84,-172.00683894903386
18969,94.845,-303.8074012932855
18970,94.85000000000001,-392.26128018191883
18971,94.855,-481.7538079905824
18972,94.86,-597.8664616688957
18973,94.865,-732.4370403783308
18974,94.87,-852.4493673183708
18975,94.875,-926.8969905520561
18976,94.88,-952.1011628671365
18977,94.885,-953.5973174690375
18978,94.89,-958.4130721181525
18979,94.895,-959.054972596782
18980,94.9,-905.9988624343032
18981,94.905,-748.9704968851302
18982,94.91,-507.4589971287034
18983,94.915,-316.5872499856741
18984,94.92,-388.4185190990178
18985,94.925,-862.9358348754923
18986,94.93,-1600.8811047187291
18987,94.935,-2061.044177446333
18988,94.94,-1424.217156795818
18989,94.94500000000001,996.6215573606966
18990,94.95,5241.683961391084
18991,94.955,10421.13021566944
18992,94.96000000000001,14929.0263628859
18993,94.965,17128.850755454994
18994,94.97,16158.052031862577
18995,94.97500000000001,12378.43571828806
18996,94.98,7193.668453313595
18997,94.985,2342.097686871007
18998,94.99,-915.217387651142
18999,94.995,-2259.527637380951
19000,95.0,-2227.483040020664
19001,95.005,-1711.5157816918097
19002,95.01,-1405.5080319964302
19003,95.015,-1523.045553331708
19004,95.02,-1881.8378405213316
19005,95.025,-2193.058867666941
19006,95.03,-2301.7983293878087
19007,95.035,-2235.280628330569
19008,95.04,-2101.83475127976
19009,95.045,-1978.6136022533587
19010,95.05,-1878.3616171623075
19011,95.055,-1782.7018885375733
19012,95.06,-1680.6727599168435
19013,95.065,-1577.2936842573968
19014,95.07000000000001,-1481.1067032863118
19015,95.075,-1393.388581171614
19016,95.08,-1308.3542513058346
19017,95.08500000000001,-1219.7862063350126
19018,95.09,-1126.7599928180364
19019,95.095,-1034.4513049611112
19020,95.10000000000001,-950.065270180739
19021,95.105,-877.3234280091121
19022,95.11,-813.798493990488
19023,95.115,-752.6939569508434
19024,95.12,-687.2746856129385
19025,95.125,-615.0298132263897
19026,95.13,-539.1077091379369
19027,95.135,-465.5605751030203
19028,95.14,-397.5930934768985
19029,95.145,-331.37289149044324
19030,95.15,-257.5599708915714
19031,95.155,-167.5405109867973
19032,95.16,-59.049714783586325
19033,95.165,62.95118838526818
19034,95.17,189.8542746346279
19035,95.175,314.14706886927775
19036,95.18,432.114003555988
19037,95.185,543.4947938963819
19038,95.19,649.5706215169192
19039,95.19500000000001,751.8921893122276
19040,95.2,852.2287700643226
19041,95.205,952.3793779869253
19042,95.21000000000001,1052.9059833837537
19043,95.215,1151.8106304762264
19044,95.22,1244.225434854047
19045,95.22500000000001,1322.1924778458797
19046,95.23,1373.563474485867
19047,95.235,1381.771003223055
19048,95.24,1329.0754980723482
19049,95.245,1202.7429545738887
19050,95.25,1000.8759841986814
19051,95.255,735.6240332509651
19052,95.26,433.0139587964767
19053,95.265,127.87073648685694
19054,95.27,-146.92890220341667
19055,95.275,-372.30767024136014
19056,95.28,-547.5687217048462
19057,95.285,-684.1149247492914
19058,95.29,-793.9226343801618
19059,95.295,-881.7663619200077
19060,95.3,-945.5672106070471
19061,95.305,-982.7105220059184
19062,95.31,-996.365661759769
19063,95.315,-996.0416439854885
19064,95.32000000000001,-991.5971211669594
19065,95.325,-986.6562735256703
19066,95.33,-978.2908276515877
19067,95.33500000000001,-962.8055914321086
19068,95.34,-940.9773552912984
19069,95.345,-917.7765797390934
19070,95.35000000000001,-897.9389718388342
19071,95.355,-881.9167831802886
19072,95.36,-865.3283855829845
19073,95.365,-842.4009662687288
19074,95.37,-811.3922416198718
19075,95.375,-777.812380436308
19076,95.38,-752.0270481273858
19077,95.385,-742.5904716878911
19078,95.39,-750.7281379952257
19079,95.395,-769.9460913919952
19080,95.4,-790.1339397618509
19081,95.405,-803.1204966438764
19082,95.41,-806.9152847082489
19083,95.415,-806.4272009729781
19084,95.42,-809.7527244672151
19085,95.425,-822.1501795981187
19086,95.43,-841.8120626488023
19087,95.435,-859.9007402251319
19088,95.44,-864.3363615270957
19089,95.44500000000001,-845.6753156216998
19090,95.45,-802.9805170843034
19091,95.455,-746.2835469278245
19092,95.46000000000001,-692.7056444962723
19093,95.465,-657.7358335023617
19094,95.47,-647.6185894232774
19095,95.47500000000001,-657.9305451900514
19096,95.48,-678.2663051450079
19097,95.485,-698.9868479855797
19098,95.49,-715.7795231173159
19099,95.495,-729.8707299497876
19100,95.5,-744.4843918546024
19101,95.505,-760.5879471620456
19102,95.51,-775.3884894946061
19103,95.515,-784.5130324084203
19104,95.52,-785.5586236471669
19105,95.525,-779.9120639635964
19106,95.53,-771.5682350461808
19107,95.535,-763.887990228966
19108,95.54,-756.6224060819554
19109,95.545,-745.872379288326
19110,95.55,-727.9186324175827
19111,95.555,-704.0687828585064
19112,95.56,-681.3922287351617
19113,95.565,-667.1159522592473
19114,95.57000000000001,-660.4627707249595
19115,95.575,-648.3892930152211
19116,95.58,-608.2778501816443
19117,95.58500000000001,-515.5118807037805
19118,95.59,-352.24495010252895
19119,95.595,-115.05391338826531
19120,95.60000000000001,180.34830803194978
19121,95.605,500.17035510000494
19122,95.61,801.370174868476
19123,95.61500000000001,1045.899685761039
19124,95.62,1213.1518912687607
19125,95.625,1302.7611384199822
19126,95.63,1325.4399459007766
19127,95.635,1288.28872376687
19128,95.64,1186.2779042388152
19129,95.645,1007.8282809649604
19130,95.65,751.2902364547035
19131,95.655,439.56812102608586
19132,95.66,120.23973751187245
19133,95.665,-151.82188268465583
19134,95.67,-340.14119983942777
19135,95.675,-444.65345048303146
19136,95.68,-499.3739848571979
19137,95.685,-549.8506254914214
19138,95.69,-624.8776099644233
19139,95.69500000000001,-721.609860092242
19140,95.7,-813.5415977491705
19141,95.705,-873.9613561472465
19142,95.71000000000001,-896.0287030403625
19143,95.715,-892.8317896403669
19144,95.72,-876.531832437066
19145,95.72500000000001,-835.5715225864649
19146,95.73,-736.7629694101503
19147,95.735,-563.7676499544253
19148,95.74000000000001,-371.76844885938107
19149,95.745,-310.2396707347394
19150,95.75,-561.3552515553755
19151,95.755,-1177.406695345548
19152,95.76,-1883.4479260694952
19153,95.765,-2004.0114279515335
19154,95.77,-678.4387185133048
19155,95.775,2632.4908795129
19156,95.78,7611.71110321488
19157,95.785,12930.99341110739
19158,95.79,16714.177612989883
19159,95.795,17439.61152665233
19160,95.8,14756.578600189085
19161,95.805,9700.081803116029
19162,95.81,4157.77683285923
19163,95.815,-89.3348059210416
19164,95.82000000000001,-2180.64991310283
19165,95.825,-2395.340460161996
19166,95.83,-1727.6738063381927
19167,95.83500000000001,-1167.7570657502586
19168,95.84,-1171.7949835780503
19169,95.845,-1604.1050482088647
19170,95.85000000000001,-2065.4584740822047
19171,95.855,-2275.4330324041775
19172,95.86,-2224.2297664053413
19173,95.86500000000001,-2065.924343398474
19174,95.87,-1934.850523594453
19175,95.875,-1860.9625969535205
19176,95.88,-1806.8289769062744
19177,95.885,-1736.790292698779
19178,95.89,-1644.908444108697
19179,95.895,-1542.182706060777
19180,95.9,-1438.2701229260879
19181,95.905,-1336.3515284884952
19182,95.91,-1236.643014946775
19183,95.915,-1139.931530953947
19184,95.92,-1048.2184136665192
19185,95.925,-963.1075841327199
19186,95.93,-884.0408942270196
19187,95.935,-808.9550182318203
19188,95.94,-737.2168010800314
19189,95.94500000000001,-671.1131200549785
19190,95.95,-613.4021053869158
19191,95.955,-563.4059415282838
19192,95.96000000000001,-515.8985316332081
19193,95.965,-463.76557363576705
19194,95.97,-402.0324755228093
19195,95.97500000000001,-330.42346311285684
19196,95.98,-252.64977594312424
19197,95.985,-172.33302083783073
19198,95.99000000000001,-88.31236177621352
19199,95.995,6.236928936226185
19200,96.0,119.05852379290758
19201,96.005,251.8114667773737
19202,96.01,396.5490919030293
19203,96.015,538.716929556299
19204,96.02,664.8757129845563
19205,96.025,770.2427669600249
19206,96.03,861.1780287353641
19207,96.035,950.7005565492216
19208,96.04,1049.6474656297592
19209,96.045,1158.9647264008977
19210,96.05,1267.1822958755977
19211,96.055,1353.149353669294
19212,96.06,1391.9103140369434
19213,96.065,1362.0279507587456
19214,96.07000000000001,1252.684547253762
19215,96.075,1067.530961376744
19216,96.08,822.5827221698355
19217,96.08500000000001,539.2106179406736
19218,96.09,237.03106573403005
19219,96.095,-68.94690205586976
19220,96.10000000000001,-366.5458535845822
19221,96.105,-643.1124158032496
19222,96.11,-884.4199517560268
19223,96.11500000000001,-1077.6134764151075
19224,96.12,-1216.5874949932427
19225,96.125,-1305.381464652046
19226,96.13,-1356.0214944732274
19227,96.135,-1381.781271029413
19228,96.14,-1390.709189644572
19229,96.145,-1383.6987340739843
19230,96.15,-1357.696178393809
19231,96.155,-1311.5270952159199
19232,96.16,-1250.590324618342
19233,96.165,-1186.9621665499221
19234,96.17,-1133.9123406912781
19235,96.175,-1098.2238879410568
19236,96.18,-1076.3219982064165
19237,96.185,-1057.4730775048183
19238,96.19,-1031.3638831809803
19239,96.19500000000001,-994.2202931233778
19240,96.2,-949.7856251193517
19241,96.205,-905.7888159606442
19242,96.21000000000001,-869.1274185735175
19243,96.215,-842.9638576691839
19244,96.22,-827.0893547243151
19245,96.22500000000001,-820.3916997005671
19246,96.23,-822.856816143251
19247,96.235,-835.4565155879884
19248,96.24000000000001,-858.3305557407292
19249,96.245,-888.7825844634305
19250,96.25,-920.6231915040282
19251,96.255,-946.044732848956
19252,96.26,-959.7783485159929
19253,96.265,-962.579961522029
19254,96.27,-960.2320757642719
19255,96.275,-957.9637214082532
19256,96.28,-955.1785642898678
19257,96.285,-945.3962911918615
19258,96.29,-921.1387621299682
19259,96.295,-879.4740172618735
19260,96.3,-824.6649193191047
19261,96.305,-766.8454642920185
19262,96.31,-717.1669099125356
19263,96.315,-681.7559208608186
19264,96.32000000000001,-658.8607691600503
19265,96.325,-641.9906247813585
19266,96.33,-626.4826718852175
19267,96.33500000000001,-613.5985979787671
19268,96.34,-608.8888760154651
19269,96.345,-616.7945418888287
19270,96.35000000000001,-635.9364678048997
19271,96.355,-658.362967180633
19272,96.36,-673.2780974133829
19273,96.36500000000001,-672.9264180271558
19274,96.37,-656.7732921785538
19275,96.375,-631.4690302888787
19276,96.38,-607.1373650414878
19277,96.385,-592.0511567381765
19278,96.39,-587.6354996803726
19279,96.395,-586.4586741075989
19280,96.4,-576.1777813709738
19281,96.405,-548.3803295294712
19282,96.41,-505.2470274592569
19283,96.415,-457.2715453125056
19284,96.42,-413.5018569720169
19285,96.425,-372.37771256604645
19286,96.43,-319.0561272404344
19287,96.435,-229.4561644185796
19288,96.44,-79.68530522239126
19289,96.44500000000001,140.61464844860166
19290,96.45,416.73197430422465
19291,96.455,708.7715171502947
19292,96.46000000000001,967.1488270336386
19293,96.465,1155.1404369802265
19294,96.47,1262.3619008396297
19295,96.47500000000001,1298.9762433719713
19296,96.48,1275.8885077640332
19297,96.485,1188.6842993306989
19298,96.49000000000001,1020.8363438983633
19299,96.495,764.6378996073875
19300,96.5,441.586035216094
19301,96.505,103.69328632987686
19302,96.51,-187.2582859177092
19303,96.515,-389.2502184936062
19304,96.52,-499.908923602361
19305,96.525,-554.5835520391388
19306,96.53,-603.0467195821345
19307,96.535,-678.4603702420545
19308,96.54,-778.7990834065356
19309,96.545,-873.9689946457163
19310,96.55,-933.237908356946
19311,96.555,-950.6688586222476
19312,96.56,-946.1572080404113
19313,96.565,-939.4059357662209
19314,96.57000000000001,-919.4833080838018
19315,96.575,-841.7021995771722
19316,96.58,-666.3583097000965
19317,96.58500000000001,-421.33602627689925
19318,96.59,-242.27839477176565
19319,96.595,-334.9085564591392
19320,96.60000000000001,-830.333508594749
19321,96.605,-1579.5256911792335
19322,96.61,-2030.0809884568112
19323,96.61500000000001,-1355.752405366633
19324,96.62,1117.658449254765
19325,96.625,5385.8135292498655
19326,96.63,10498.527008360526
19327,96.635,14820.088144315687
19328,96.64,16756.456212615587
19329,96.645,15553.742406265254
19330,96.65,11690.17063374156
19331,96.655,6623.487867147864
19332,96.66,2050.290836238295
19333,96.665,-883.2863903895988
19334,96.67,-1983.608227398972
19335,96.675,-1857.2496536646431
19336,96.68,-1382.9792149536852
19337,96.685,-1182.239374844672
19338,96.69,-1394.048146236075
19339,96.69500000000001,-1803.7548194697897
19340,96.7,-2134.995586112448
19341,96.705,-2260.403286088259
19342,96.71000000000001,-2221.1629566789443
19343,96.715,-2120.6191404951805
19344,96.72,-2024.5253875212497
19345,96.72500000000001,-1939.9893606826283
19346,96.73,-1851.0682531874454
19347,96.735,-1752.9918739940201
19348,96.74000000000001,-1655.9845539288203
19349,96.745,-1570.1364528459899
19350,96.75,-1494.1367013671222
19351,96.755,-1417.0280868613647
19352,96.76,-1327.4964503682786
19353,96.765,-1221.6830936441154
19354,96.77,-1104.5776531744493
19355,96.775,-985.3887129079853
19356,96.78,-871.0689538632325
19357,96.785,-762.9023845592011
19358,96.79,-658.1308242689886
19359,96.795,-554.3991288842867
19360,96.8,-453.15452457649747
19361,96.805,-359.79193717433543
19362,96.81,-280.69408737331753
19363,96.815,-218.7208635763003
19364,96.82000000000001,-169.75378534753486
19365,96.825,-123.14811548944682
19366,96.83,-66.58007340336633
19367,96.83500000000001,8.038747667630453
19368,96.84,101.8433058253473
19369,96.845,210.5125781154364
19370,96.85000000000001,327.65252230013533
19371,96.855,447.67943181879843
19372,96.86,567.4012276086802
19373,96.86500000000001,686.1015570849751
19374,96.87,804.2464552211327
19375,96.875,922.0223095954454
19376,96.88,1039.061023754345
19377,96.885,1154.817683279916
19378,96.89,1267.8025116478518
19379,96.895,1373.4660413401923
19380,96.9,1462.5639985884825
19381,96.905,1521.300043442755
19382,96.91,1533.0756064100383
19383,96.915,1481.870949924797
19384,96.92,1357.4488187214315
19385,96.925,1160.5214032657104
19386,96.93,904.411716472991
19387,96.935,611.7336729403326
19388,96.94,308.0002430183973
19389,96.94500000000001,15.132124301782873
19390,96.95,-252.89003504750883
19391,96.955,-490.56700644790317
19392,96.96000000000001,-697.3563037160076
19393,96.965,-872.6816527065527
19394,96.97,-1013.2522037613035
19395,96.97500000000001,-1113.9649029477778
19396,96.98,-1170.9662317986163
19397,96.985,-1185.5486026283425
19398,96.99000000000001,-1167.5438335997972
19399,96.995,-1134.7922799937053
19400,97.0,-1105.9785645482775
19401,97.005,-1090.4587868581195
19402,97.01,-1083.5706115731202
19403,97.015,-1071.909146187135
19404,97.02,-1044.0986382485416
19405,97.025,-998.4849431792047
19406,97.03,-942.8990948635558
19407,97.035,-888.1530160934469
19408,97.04,-840.906431661057
19409,97.045,-801.1588883557453
19410,97.05,-765.4654347939844
19411,97.055,-732.0507986496928
19412,97.06,-702.8504093878239
19413,97.065,-681.3483779486096
19414,97.07000000000001,-669.2918088982269
19415,97.075,-665.2919651201586
19416,97.08,-665.546713535539
19417,97.08500000000001,-665.6985723850293
19418,97.09,-663.1048855003569
19419,97.095,-658.1344788402831
19420,97.10000000000001,-652.900121159279
19421,97.105,-648.3850009794536
19422,97.11,-643.2249500432814
19423,97.11500000000001,-635.384050009802
19424,97.12,-624.2372223419632
19425,97.125,-610.6884866728947
19426,97.13,-596.1551126949006
19427,97.135,-582.2377175883245
19428,97.14,-570.8670071992058
19429,97.145,-563.6599997906757
19430,97.15,-560.4816650183892
19431,97.155,-558.2937203906754
19432,97.16,-551.3036533300102
19433,97.165,-533.3162697545454
19434,97.17,-502.32507743770407
19435,97.175,-464.6652401384572
19436,97.18,-434.3628384237699
19437,97.185,-426.3388409818265
19438,97.19,-447.5773789234318
19439,97.19500000000001,-492.2477760240494
19440,97.2,-543.7023222620978
19441,97.205,-582.1223770768528
19442,97.21000000000001,-593.9390536992071
19443,97.215,-577.9354727122075
19444,97.22,-544.1354106026279
19445,97.22500000000001,-506.22210666882097
19446,97.23,-473.21759082793807
19447,97.235,-446.50968501352855
19448,97.24000000000001,-423.6003783102267
19449,97.245,-404.6254394632917
19450,97.25,-395.7087789681033
19451,97.255,-405.4041358743536
19452,97.26,-435.6966501593538
19453,97.265,-474.1528854171754
19454,97.27,-494.1457088125225
19455,97.275,-464.1466698775868
19456,97.28,-360.17684828264385
19457,97.285,-174.5105062664127
19458,97.29,81.6529658882464
19459,97.295,380.26554889295454
19460,97.3,682.6486116991234
19461,97.305,949.9098839826682
19462,97.31,1154.4264841386134
19463,97.315,1285.6710939842314
19464,97.32000000000001,1345.745977362213
19465,97.325,1337.7423286918888
19466,97.33,1256.7000178628957
19467,97.33500000000001,1091.9951649451086
19468,97.34,841.2100951551894
19469,97.345,525.3402022878249
19470,97.35000000000001,191.916849276763
19471,97.355,-100.08880283139185
19472,97.36,-306.6238577936656
19473,97.36500000000001,-420.1240311912601
19474,97.37,-472.0617403458954
19475,97.375,-513.734271056712
19476,97.38,-586.1261390060641
19477,97.385,-697.086015180848
19478,97.39,-820.5981762094821
19479,97.395,-919.1003493219844
19480,97.4,-972.7635623657316
19481,97.405,-992.0923597803703
19482,97.41,-1001.5549493173676
19483,97.415,-1006.7986455786233
19484,97.42,-976.3853945140728
19485,97.425,-863.2561909987996
19486,97.43,-662.411114977776
19487,97.435,-466.80282509120264
19488,97.44,-462.93417001428395
19489,97.44500000000001,-820.3768911101022
19490,97.45,-1492.7364753545312
19491,97.455,-2048.093188569106
19492,97.46000000000001,-1708.081448184913
19493,97.465,302.96014305108156
19494,97.47,4219.301291585615
19495,97.47500000000001,9340.282692775005
19496,97.48,14118.604072092183
19497,97.485,16796.040600860033
19498,97.49000000000001,16275.850389376563
19499,97.495,12717.178895059165
19500,97.5,7474.0093219851115
19501,97.505,2402.2278766629724
19502,97.51,-1050.2901920718277
19503,97.515,-2441.2361094678718
19504,97.52,-2317.1003127392432
19505,97.525,-1678.870318417729
19506,97.53,-1327.5697589891886
19507,97.535,-1502.0407045662232
19508,97.54,-1962.0883132777444
19509,97.545,-2341.993036790481
19510,97.55,-2454.0964579094425
19511,97.555,-2347.7281349585005
19512,97.56,-2173.4496783285067
19513,97.565,-2034.2612312496094
19514,97.57000000000001,-1943.3314967483736
19515,97.575,-1869.9364948472492
19516,97.58,-1791.931524352161
19517,97.58500000000001,-1709.562959485429
19518,97.59,-1632.5209836392846
19519,97.595,-1567.1697963796996
19520,97.60000000000001,-1512.9416672919226
19521,97.605,-1463.017444635187
19522,97.61,-1406.5282054716695
19523,97.61500000000001,-1333.8777238999946
19524,97.62,-1243.5961565754344
19525,97.625,-1144.73724048421
19526,97.63,-1051.7327917638106
19527,97.635,-975.769722713387
19528,97.64,-919.1894888331977
19529,97.645,-875.5086024483289
19530,97.65,-833.4550279196612
19531,97.655,-782.3913323954034
19532,97.66,-716.6609947303007
19533,97.665,-636.6144658873676
19534,97.67,-545.9924925822897
19535,97.675,-448.3244026704886
19536,97.68,-345.3775728214339
19537,97.685,-237.81189560074444
19538,97.69,-126.037767769523
19539,97.69500000000001,-10.210128513738752
19540,97.7,110.12988912790708
19541,97.705,236.2262915374377
19542,97.71000000000001,369.8318293140364
19543,97.715,512.0698759015961
19544,97.72,661.8735858318327
19545,97.72500000000001,815.706968171676
19546,97.73,969.1458881364557
19547,97.735,1118.0363962466695
19548,97.74000000000001,1256.7455533783157
19549,97.745,1374.5737581827314
19550,97.75,1454.2817612067106
19551,97.755,1475.4056168645602
19552,97.76,1421.3146325797534
19553,97.765,1286.2703460483972
19554,97.77,1078.4669373169718
19555,97.775,817.1865779988794
19556,97.78,526.0121297075738
19557,97.785,226.72212688642924
19558,97.79,-62.940402678661954
19559,97.795,-328.7100935724458
19560,97.8,-559.6931706283821
19561,97.805,-749.8467792224977
19562,97.81,-899.2232269736916
19563,97.815,-1013.0172298343764
19564,97.82000000000001,-1098.4266767964573
19565,97.825,-1160.9211934798354
19566,97.83,-1202.0107199638273
19567,97.83500000000001,-1220.0927748350177
19568,97.84,-1213.9958032160873
19569,97.845,-1186.4485608898563
19570,97.85000000000001,-1144.6156843405004
19571,97.855,-1097.5602739377491
19572,97.86,-1052.8999535727417
19573,97.86500000000001,-1014.6640776019183
19574,97.87,-982.9014245591221
19575,97.875,-954.9890811606116
19576,97.88,-928.2575906449081
19577,97.885,-902.4825490845902
19578,97.89,-880.3353901815043
19579,97.895,-865.3928441762373
19580,97.9,-859.2797273024402
19581,97.905,-859.8004466973913
19582,97.91,-860.9736142847651
19583,97.915,-855.3147664791509
19584,97.92,-838.0980509599125
19585,97.925,-811.5947239496911
19586,97.93,-785.898838185512
19587,97.935,-774.4975140731744
19588,97.94,-786.6967516908148
19589,97.94500000000001,-821.6904576712573
19590,97.95,-868.025587891523
19591,97.955,-908.6889328790502
19592,97.96000000000001,-928.8232967879355
19593,97.965,-921.9407333043928
19594,97.97,-891.7155457383868
19595,97.97500000000001,-849.1187206324802
19596,97.98,-807.0131237133953
19597,97.985,-774.9494058475202
19598,97.99000000000001,-756.1203824549109
19599,97.995,-747.447513124183
19600,98.0,-742.6546356873848
19601,98.005,-736.4798769656798
19602,98.01,-727.162704404006
19603,98.015,-715.8663917725976
19604,98.02,-704.5859075491092
19605,98.025,-694.9243031384274
19606,98.03,-688.1289443328279
19607,98.035,-684.9466762301756
19608,98.04,-684.4922124057274
19609,98.045,-683.1962242625995
19610,98.05,-675.5285434473076
19611,98.055,-656.8957841362454
19612,98.06,-627.0823145095205
19613,98.065,-591.5708992154367
19614,98.07000000000001,-559.2649786909232
19615,98.075,-537.8963899481471
19616,98.08,-530.0237109584505
19617,98.08500000000001,-531.3545518925996
19618,98.09,-531.1912332888196
19619,98.095,-514.588234599567
19620,98.10000000000001,-466.07630290940244
19621,98.105,-373.5588388468989
19622,98.11,-230.3428605451642
19623,98.11500000000001,-35.803629317180054
19624,98.12,202.52883431518865
19625,98.125,465.6897224729546
19626,98.13,724.1691018079202
19627,98.135,946.8942184416173
19628,98.14,1113.5379157627588
19629,98.145,1219.6946075119681
19630,98.15,1269.6814958038908
19631,98.155,1263.2674936011865
19632,98.16,1189.2179716649227
19633,98.165,1033.773388043155
19634,98.17,799.2563376246585
19635,98.175,517.1993868150537
19636,98.18,241.9709813798538
19637,98.185,25.597792948978963
19638,98.19,-109.67850788969021
19639,98.19500000000001,-181.92921647123194
19640,98.2,-236.3435718733225
19641,98.205,-317.23141914028736
19642,98.21000000000001,-441.90087535957696
19643,98.215,-591.4256604756636
19644,98.22,-725.0958092485808
19645,98.22500000000001,-811.0440672254607
19646,98.23,-850.1387199023279
19647,98.235,-869.6440414375129
19648,98.24000000000001,-887.6559290764603
19649,98.245,-880.9135856458619
19650,98.25,-793.683241585278
19651,98.255,-594.8503367987566
19652,98.26,-348.9142847030862
19653,98.265,-240.7646686538414
19654,98.27,-496.20967952388594
19655,98.275,-1186.7131585113077
19656,98.28,-2007.2109476781616
19657,98.285,-2215.0060568176114
19658,98.29,-895.1712435999864
19659,98.295,2488.267565795344
19660,98.3,7566.0453461349025
19661,98.305,12965.436501847253
19662,98.31,16820.611837966837
19663,98.315,17661.762746844735
19664,98.32000000000001,15165.289536472752
19665,98.325,10311.795118562311
19666,98.33,4868.535437000061
19667,98.33500000000001,518.3293228588258
19668,98.34,-1865.4282087250135
19669,98.345,-2429.55530496989
19670,98.35000000000001,-2000.9881047587596
19671,98.355,-1479.6583666579886
